week_end,pruid,prename,prfname,numtotal_atleast1dose,numtotal_partially,numtotal_fully,numtotal_onlyfully,numtotal_additional,numtotal_1additional,numtotal_2nd_additional,numtotal_recent_fullyoradditional,proptotal_atleast1dose,proptotal_partially,proptotal_fully,proptotal_onlyfully,proptotal_additional,proptotal_1additional,proptotal_2nd_additional,proptotal_recent_fullyoradditional,num18plus_atleast1dose,num18plus_partially,num18plus_fully,num18plus_onlyfully,num18plus_additional,num18plus_1additional,num18plus_2nd_additional,num18plus_recent_fullyoradditional,prop18plus_atleast1dose,prop18plus_partially,prop18plus_fully,prop18plus_onlyfully,prop18plus_additional,prop18plus_1additional,prop18plus_2nd_additional,prop18plus_recent_fullyoradditional,num5plus_atleast1dose,num5plus_partially,num5plus_fully,num5plus_onlyfully,num5plus_additional,num5plus_1additional,num5plus_2nd_additional,num5plus_recent_fullyoradditional,prop5plus_atleast1dose,prop5plus_partially,prop5plus_fully,prop5plus_onlyfully,prop5plus_additional,prop5plus_1additional,prop5plus_2nd_additional,prop5plus_recent_fullyoradditional,num12plus_atleast1dose,num12plus_partially,num12plus_fully,num12plus_onlyfully,num12plus_additional,num12plus_1additional,num12plus_2nd_additional,num12plus_recent_fullyoradditional,prop12plus_atleast1dose,prop12plus_partially,prop12plus_fully,prop12plus_onlyfully,prop12plus_additional,prop12plus_1additional,prop12plus_2nd_additional,prop12plus_recent_fullyoradditional
2022-04-10,59,British Columbia,Colombie-Britannique,4510170,181910,4328260,1744752,2583508,2583508,,,84.8,3.4,81.4,32.8,48.6,48.6,,,4049016,111827,3937189,1453565,2483624,2483624,,,91.4,2.5,88.9,32.8,56.1,56.1,,,4510170,181910,4328260,1744752,2583508,2583508,,,88.5,3.6,84.9,34.2,50.7,50.7,,,4319501,123786,4195715,1612221,2583494,2583494,,,91.1,2.6,88.4,34.0,54.5,54.5,,
2022-04-10,60,Yukon,Yukon,36558,1454,35104,15113,19991,19991,,,83.6,3.3,80.2,34.5,45.7,45.7,,,31933,728,31205,12023,19182,19182,,,90.2,2.1,88.1,33.9,54.2,54.2,,,36216,1419,34797,14978,19819,19819,,,87.2,3.4,83.8,36.1,47.7,47.7,,,34190,827,33363,13544,19819,19819,,,89.7,2.2,87.5,35.5,52.0,52.0,,
2022-04-10,61,Northwest Territories,Territoires du Nord-Ouest,35065,1523,33542,15599,17943,17943,,,80.4,3.5,76.9,35.8,41.1,41.1,,,29408,578,28830,11667,17163,17163,,,87.7,1.7,86.0,34.8,51.2,51.2,,,34852,1465,33387,15557,17830,17830,,,85.1,3.6,81.5,38.0,43.5,43.5,,,32346,726,31620,13790,17830,17830,,,87.5,2.0,85.5,37.3,48.2,48.2,,
2022-04-10,62,Nunavut,Nunavut,33056,3175,29881,14627,15254,15254,,,81.6,7.8,73.7,36.1,37.6,37.6,,,24736,1292,23444,9622,13822,13822,,,95.3,5.0,90.3,37.1,53.3,53.3,,,32813,3157,29656,14536,15120,15120,,,90.1,8.7,81.4,39.9,41.5,41.5,,,28622,1702,26920,11820,15100,15100,,,93.6,5.6,88.1,38.7,49.4,49.4,,
2022-04-24,1,Canada,Canada,32446856,1246092,31200764,12856007,18344757,18344751,6,,83.4,3.2,80.2,33.0,47.1,47.1,,,28638342,710254,27928088,9992961,17935127,17935127,0,,90.6,2.2,88.3,31.6,56.7,56.7,0.0,,32439855,1243707,31196148,12852720,18343428,18343428,0,,87.6,3.4,84.2,34.7,49.5,49.5,0.0,,30808903,802497,30006406,11663786,18342620,18342620,0,,90.2,2.4,87.9,34.2,53.7,53.7,0.0,
2022-04-24,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,498904,20139,478765,186373,292392,292392,,,94.9,3.8,91.0,35.4,55.6,55.6,,,438491,12539,425952,134519,291433,291433,,,>=99,2.8,96.5,30.5,66.0,66.0,,,498893,20131,478762,186370,292392,292392,,,98.5,4.0,94.5,36.8,57.7,57.7,,,470027,13622,456405,164024,292381,292381,,,>=99,2.9,96.4,34.6,61.7,61.7,,
2022-04-24,11,Prince Edward Island,Île-du-Prince-Édouard,150047,6269,143778,62409,81369,81369,,,87.9,3.7,84.2,36.6,47.7,47.7,,,131747,3958,127789,47905,79884,79884,,,94.1,2.8,91.2,34.2,57.0,57.0,,,149722,6210,143512,62207,81305,81305,,,91.7,3.8,87.9,38.1,49.8,49.8,,,141590,4337,137253,55948,81305,81305,,,93.5,2.9,90.7,37.0,53.7,53.7,,
2022-04-24,12,Nova Scotia,Nouvelle-Écosse,899803,46760,853043,333069,519974,519974,,,88.2,4.6,83.7,32.7,51.0,51.0,,,800845,28487,772358,256928,515430,515430,,,94.1,3.3,90.8,30.2,60.6,60.6,,,899803,46760,853043,333069,519974,519974,,,92.0,4.8,87.2,34.1,53.2,53.2,,,854789,31362,823427,303469,519958,519958,,,93.8,3.4,90.4,33.3,57.1,57.1,,
2022-04-24,13,New Brunswick,Nouveau-Brunswick,699082,38847,660235,269959,390276,390276,0,,86.1,4.8,81.3,33.2,48.1,48.1,0.0,,623082,26411,596671,214790,381881,381881,0,,92.6,3.9,88.6,31.9,56.7,56.7,0.0,,698702,38716,659986,269899,390087,390087,0,,89.7,5.0,84.8,34.7,50.1,50.1,0.0,,666713,28760,637953,247872,390081,390081,0,,92.2,4.0,88.2,34.3,53.9,53.9,0.0,
2022-04-24,24,Quebec,Québec,7383002,228273,7154729,2769959,4384770,4384770,,,84.9,2.6,82.3,31.9,50.4,50.4,,,6490999,116333,6374666,2061913,4312753,4312753,,,91.7,1.6,90.1,29.1,60.9,60.9,,,7382337,228004,7154333,2769818,4384515,4384515,,,89.2,2.8,86.5,33.5,53.0,53.0,,,6978675,135216,6843459,2459432,4384027,4384027,,,91.5,1.8,89.8,32.3,57.5,57.5,,
2022-04-24,35,Ontario,Ontario,12537186,454040,12083146,4818722,7264424,7264424,,,83.0,3.0,80.0,31.9,48.1,48.1,,,11107316,252529,10854787,3760945,7093842,7093842,,,90.1,2.0,88.0,30.5,57.5,57.5,,,12533744,452730,12081014,4816699,7264315,7264315,,,87.1,3.1,83.9,33.5,50.5,50.5,,,11939604,285883,11653721,4389564,7264157,7264157,,,89.7,2.1,87.6,33.0,54.6,54.6,,
2022-04-24,46,Manitoba,Manitoba,1147979,44139,1103840,507612,596228,596228,,,81.5,3.1,78.3,36.0,42.3,42.3,,,986870,19246,967624,376065,591559,591559,,,90.0,1.8,88.2,34.3,53.9,53.9,,,1147917,44089,1103828,507602,596226,596226,,,86.5,3.3,83.1,38.2,44.9,44.9,,,1073499,23208,1050291,454082,596209,596209,,,89.4,1.9,87.5,37.8,49.7,49.7,,
2022-04-24,47,Saskatchewan,Saskatchewan,954862,50478,904384,412967,491417,491417,,,79.9,4.2,75.7,34.6,41.1,41.1,,,815068,28822,786246,307855,478391,478391,,,88.6,3.1,85.5,33.5,52.0,52.0,,,954319,50313,904006,412846,491160,491160,,,85.0,4.5,80.5,36.8,43.7,43.7,,,891209,33110,858099,366945,491154,491154,,,88.1,3.3,84.8,36.3,48.6,48.6,,
2022-04-24,48,Alberta,Alberta,3556699,174142,3382557,1737470,1645087,1645087,,,78.3,3.8,74.5,38.2,36.2,36.2,,,3104367,107889,2996478,1380574,1615904,1615904,,,87.4,3.0,84.3,38.9,45.5,45.5,,,3555961,173868,3382093,1737012,1645081,1645081,,,83.0,4.1,78.9,40.5,38.4,38.4,,,3374011,120421,3253590,1608582,1645008,1645008,,,86.8,3.1,83.7,41.4,42.3,42.3,,
2022-04-24,59,British Columbia,Colombie-Britannique,4514531,177036,4337495,1712179,2625316,2625316,,,84.9,3.3,81.5,32.2,49.4,49.4,,,4053477,111494,3941983,1418339,2523644,2523644,,,91.5,2.5,89.0,32.0,57.0,57.0,,,4514531,177036,4337495,1712179,2625316,2625316,,,88.6,3.5,85.1,33.6,51.5,51.5,,,4323624,123389,4200235,1574934,2625301,2625301,,,91.1,2.6,88.5,33.2,55.3,55.3,,
2022-04-24,60,Yukon,Yukon,36571,1395,35176,15047,20129,20129,,,83.6,3.2,80.4,34.4,46.0,46.0,,,31936,716,31220,11921,19299,19299,,,90.2,2.0,88.1,33.7,54.5,54.5,,,36220,1356,34864,14913,19951,19951,,,87.2,3.3,84.0,35.9,48.1,48.1,,,34189,813,33376,13425,19951,19951,,,89.7,2.1,87.5,35.2,52.3,52.3,,
2022-04-24,61,Northwest Territories,Territoires du Nord-Ouest,35085,1505,33580,15556,18024,18024,,,80.4,3.5,77.0,35.7,41.3,41.3,,,29408,572,28836,11611,17225,17225,,,87.7,1.7,86.0,34.6,51.4,51.4,,,34862,1444,33418,15514,17904,17904,,,85.1,3.5,81.6,37.9,43.7,43.7,,,32347,720,31627,13723,17904,17904,,,87.5,1.9,85.5,37.1,48.4,48.4,,
2022-04-24,62,Nunavut,Nunavut,33105,3069,30036,14685,15351,15345,6,,81.7,7.6,74.1,36.2,37.9,37.9,<0.1,,24736,1258,23478,9596,13882,13882,,,95.3,4.8,90.5,37.0,53.5,53.5,,,32844,3050,29794,14592,15202,15202,,,90.2,8.4,81.8,40.1,41.8,41.8,,,28626,1656,26970,11786,15184,15184,,,93.7,5.4,88.2,38.6,49.7,49.7,,
2022-05-08,1,Canada,Canada,32457328,1229080,31228248,12741322,18486926,16743543,1743383,,83.4,3.2,80.2,32.7,47.5,43.0,6.2,,28660507,710120,27950387,9888555,18061832,16319605,1742227,,90.7,2.2,88.4,31.3,57.1,51.6,7.6,,32449499,1226711,31222788,12738086,18484702,16742214,1742488,,87.6,3.3,84.3,34.4,49.9,45.2,6.5,,30826578,802467,30024111,11540353,18483758,16741271,1742487,,90.3,2.4,87.9,33.8,54.1,49.0,7.1,
2022-05-08,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,499164,19809,479355,184933,294422,289978,4444,,94.9,3.8,91.1,35.2,56.0,55.1,0.8,,438711,12472,426239,133570,292669,288239,4430,,>=99,2.8,96.5,30.3,66.3,65.3,1.0,,499152,19800,479352,184930,294422,289978,4444,,98.6,3.9,94.6,36.5,58.1,57.3,0.9,,470224,13543,456681,162269,294412,289968,4444,,>=99,2.9,96.4,34.3,62.2,61.2,0.9,
2022-05-08,11,Prince Edward Island,Île-du-Prince-Édouard,150119,6132,143987,62115,81872,78061,3811,,87.9,3.6,84.4,36.4,48.0,45.7,2.2,,131783,3938,127845,47558,80287,76544,3743,,94.1,2.8,91.3,34.0,57.3,54.6,2.7,,149714,6054,143660,61918,81742,77999,3743,,91.7,3.7,88.0,37.9,50.0,47.8,2.3,,141611,4314,137297,55555,81742,77999,3743,,93.6,2.9,90.7,36.7,54.0,51.5,2.5,
2022-05-08,12,Nova Scotia,Nouvelle-Écosse,900298,46043,854255,329593,524662,524662,,,88.3,4.5,83.8,32.3,51.5,51.5,,,801528,28292,773236,253987,519249,519249,,,94.2,3.3,90.9,29.8,61.0,61.0,,,900298,46043,854255,329593,524662,524662,,,92.0,4.7,87.3,33.7,53.6,53.6,,,855482,31182,824300,299655,524645,524645,,,93.9,3.4,90.5,32.9,57.6,57.6,,
2022-05-08,13,New Brunswick,Nouveau-Brunswick,699399,38720,660679,268669,392010,380735,11275,,86.1,4.8,81.4,33.1,48.3,46.9,1.4,,623364,26411,596953,213643,383310,372262,11048,,92.6,3.9,88.7,31.7,56.9,55.3,1.6,,698772,38579,660193,268612,391581,380533,11048,,89.7,5.0,84.8,34.5,50.3,48.9,1.4,,666943,28808,638135,246560,391575,380527,11048,,92.2,4.0,88.2,34.1,54.1,52.6,1.5,
2022-05-08,24,Quebec,Québec,7378049,225099,7152950,2736721,4416229,3547802,868427,,84.8,2.6,82.3,31.5,50.8,40.8,10.0,,6487418,115636,6371782,2032438,4339344,3471262,868082,,91.6,1.6,90.0,28.7,61.3,49.0,12.3,,7377152,224828,7152324,2736593,4415731,3547544,868187,,89.2,2.7,86.4,33.1,53.4,42.9,10.5,,6975372,134740,6840632,2425497,4415135,3546948,868187,,91.5,1.8,89.7,31.8,57.9,46.5,11.4,
2022-05-08,35,Ontario,Ontario,12546587,449201,12097386,4791865,7305521,6543970,761551,,83.0,3.0,80.1,31.7,48.4,43.3,5.0,,11118592,253155,10865437,3733956,7131481,6370059,761422,,90.1,2.1,88.1,30.3,57.8,51.6,6.2,,12543245,447940,12095305,4789896,7305409,6543859,761550,,87.1,3.1,84.0,33.3,50.8,45.5,5.3,,11950372,286881,11663491,4358263,7305228,6543679,761549,,89.8,2.2,87.6,32.7,54.9,49.2,5.7,
2022-05-08,46,Manitoba,Manitoba,1148288,43463,1104825,504921,599904,593235,6669,,81.5,3.1,78.4,35.8,42.6,42.1,0.5,,987435,19259,968176,374100,594076,587416,6660,,90.0,1.8,88.3,34.1,54.2,53.5,0.6,,1148227,43413,1104814,504912,599902,593233,6669,,86.5,3.3,83.2,38.0,45.2,44.7,0.5,,1074018,23235,1050783,450899,599884,593215,6669,,89.4,1.9,87.5,37.6,50.0,49.4,0.6,
2022-05-08,47,Saskatchewan,Saskatchewan,955419,50102,905317,410472,494845,408593,86252,,80.0,4.2,75.8,34.4,41.4,34.2,7.2,,821561,29164,792397,310815,481582,395634,85948,,89.3,3.2,86.2,33.8,52.4,43.0,9.3,,954587,49943,904644,410350,494294,408341,85953,,85.0,4.4,80.6,36.5,44.0,36.4,7.7,,895789,33874,861915,367627,494288,408335,85953,,88.6,3.3,85.2,36.3,48.9,40.4,8.5,
2022-05-08,48,Alberta,Alberta,3560833,172293,3388540,1725191,1663349,1663349,,,78.4,3.8,74.6,38.0,36.6,36.6,,,3107253,108026,2999227,1367800,1631427,1631427,,,87.4,3.0,84.4,38.5,45.9,45.9,,,3560058,172010,3388048,1724706,1663342,1663342,,,83.1,4.0,79.1,40.2,38.8,38.8,,,3377343,120562,3256781,1593515,1663266,1663266,,,86.9,3.1,83.8,41.0,42.8,42.8,,
2022-05-08,59,British Columbia,Colombie-Britannique,4514324,172378,4341946,1681697,2660249,2660249,,,84.9,3.2,81.6,31.6,50.0,50.0,,,4056743,111258,3945485,1387750,2557735,2557735,,,91.6,2.5,89.0,31.3,57.7,57.7,,,4514324,172378,4341946,1681697,2660249,2660249,,,88.6,3.4,85.2,33.0,52.2,52.2,,,4324194,122166,4202028,1541795,2660233,2660233,,,91.2,2.6,88.6,32.5,56.1,56.1,,
2022-05-08,60,Yukon,Yukon,36612,1358,35254,14944,20310,20310,0,,83.7,3.1,80.6,34.2,46.4,46.4,0.0,,31977,709,31268,11812,19456,19456,0,,90.3,2.0,88.3,33.4,54.9,54.9,0.0,,36269,1324,34945,14815,20130,20130,0,,87.4,3.2,84.2,35.7,48.5,48.5,0.0,,34242,810,33432,13302,20130,20130,0,,89.8,2.1,87.7,34.9,52.8,52.8,0.0,
2022-05-08,61,Northwest Territories,Territoires du Nord-Ouest,35102,1481,33621,15519,18102,17540,562,,80.5,3.4,77.1,35.6,41.5,40.2,1.3,,29417,564,28853,11568,17285,16743,542,,87.8,1.7,86.1,34.5,51.6,50.0,1.6,,34852,1416,33436,15470,17966,17424,542,,85.1,3.5,81.6,37.8,43.9,42.5,1.3,,32369,723,31646,13680,17966,17424,542,,87.5,2.0,85.6,37.0,48.6,47.1,1.5,
2022-05-08,62,Nunavut,Nunavut,33134,3001,30133,14682,15451,15059,392,,81.8,7.4,74.4,36.2,38.1,37.2,1.0,,24725,1236,23489,9558,13931,13579,352,,95.3,4.8,90.5,36.8,53.7,52.3,1.4,,32849,2983,29866,14594,15272,14920,352,,90.2,8.2,82.0,40.1,41.9,41.0,1.0,,28619,1629,26990,11736,15254,14902,352,,93.6,5.3,88.3,38.4,49.9,48.8,1.2,
2022-05-22,1,Canada,Canada,32478885,1222841,31256044,12667679,18588365,16230333,2358032,,83.4,3.1,80.3,32.5,47.8,41.7,6.9,,28686781,714290,27972491,9818823,18153668,15796725,2356943,,90.7,2.3,88.5,31.1,57.4,50.0,8.4,,32471088,1220498,31250590,12664342,18586248,16228986,2357262,,87.6,3.3,84.4,34.2,50.2,43.8,7.2,,30852357,807616,30044741,11459663,18585078,16227817,2357261,,90.4,2.4,88.0,33.6,54.4,47.5,7.8,
2022-05-22,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,499354,19646,479708,183522,296186,284267,11919,,94.9,3.7,91.2,34.9,56.3,54.0,2.3,,438862,12440,426422,132756,293666,281764,11902,,>=99,2.8,96.6,30.1,66.5,63.8,2.7,,499342,19637,479705,183519,296186,284267,11919,,98.6,3.9,94.7,36.2,58.5,56.1,2.4,,470368,13503,456865,160690,296175,284256,11919,,>=99,2.9,96.5,33.9,62.5,60.0,2.5,
2022-05-22,11,Prince Edward Island,Île-du-Prince-Édouard,150208,6052,144156,61827,82329,74750,7579,,88.0,3.5,84.5,36.2,48.2,43.8,4.4,,131948,3948,128000,47267,80733,73207,7526,,94.2,2.8,91.4,33.7,57.6,52.3,5.4,,149820,5979,143841,61622,82219,74693,7526,,91.7,3.7,88.1,37.7,50.3,45.7,4.6,,141756,4326,137430,55211,82219,74693,7526,,93.7,2.9,90.8,36.5,54.3,49.3,5.0,
2022-05-22,12,Nova Scotia,Nouvelle-Écosse,900733,45425,855308,327250,528058,471129,56929,,88.3,4.5,83.9,32.1,51.8,46.2,5.6,,802191,28097,774094,252013,522081,465159,56922,,94.3,3.3,91.0,29.6,61.3,54.7,6.7,,900733,45425,855308,327250,528058,471129,56929,,92.1,4.6,87.4,33.5,54.0,48.2,5.8,,856125,31018,825107,297096,528011,471082,56929,,94.0,3.4,90.6,32.6,58.0,51.7,6.2,
2022-05-22,13,New Brunswick,Nouveau-Brunswick,699634,38513,661121,267584,393537,365002,28535,,86.2,4.7,81.4,33.0,48.5,44.9,3.5,,623853,26331,597522,212677,384845,356438,28407,,92.7,3.9,88.8,31.6,57.2,52.9,4.2,,699090,38371,660719,267507,393212,364805,28407,,89.8,4.9,84.9,34.4,50.5,46.9,3.6,,667464,28778,638686,245480,393206,364799,28407,,92.3,4.0,88.3,33.9,54.4,50.4,3.9,
2022-05-22,24,Quebec,Québec,7381371,228146,7153225,2713836,4439389,3416494,1022895,,84.9,2.6,82.3,31.2,51.1,39.3,11.8,,6492387,120808,6371579,2012307,4359272,3336717,1022555,,91.7,1.7,90.0,28.4,61.6,47.1,14.4,,7380387,227846,7152541,2713655,4438886,3416204,1022682,,89.2,2.8,86.4,32.8,53.6,41.3,12.4,,6980316,140101,6840215,2402097,4438118,3415436,1022682,,91.5,1.8,89.7,31.5,58.2,44.8,13.4,
2022-05-22,35,Ontario,Ontario,12555600,445091,12110509,4776267,7334242,6337934,996308,,83.1,2.9,80.2,31.6,48.5,41.9,6.6,,11130278,252724,10877554,3719441,7158113,6161943,996170,,90.2,2.0,88.2,30.2,58.0,50.0,8.1,,12552355,443897,12108458,4774329,7334129,6337822,996307,,87.2,3.1,84.1,33.2,50.9,44.0,6.9,,11961411,286953,11674458,4340526,7333932,6337626,996306,,89.9,2.2,87.7,32.6,55.1,47.6,7.5,
2022-05-22,46,Manitoba,Manitoba,1148563,42971,1105592,502928,602664,586634,16030,,81.5,3.0,78.5,35.7,42.8,41.6,1.1,,987988,19222,968766,372533,596233,580214,16019,,90.1,1.8,88.3,34.0,54.3,52.9,1.5,,1148505,42923,1105582,502920,602662,586632,16030,,86.5,3.2,83.3,37.9,45.4,44.2,1.2,,1074567,23244,1051323,448682,602641,586611,16030,,89.5,1.9,87.6,37.4,50.2,48.9,1.3,
2022-05-22,47,Saskatchewan,Saskatchewan,956011,49841,906170,408766,497404,387207,110197,,80.0,4.2,75.8,34.2,41.6,32.4,9.2,,822396,29152,793244,309341,483903,373990,109913,,89.4,3.2,86.3,33.6,52.6,40.7,12.0,,955184,49675,905509,408622,496887,386961,109926,,85.1,4.4,80.6,36.4,44.3,34.5,9.8,,896589,33887,862702,365821,496881,386955,109926,,88.6,3.4,85.3,36.2,49.1,38.3,10.9,
2022-05-22,48,Alberta,Alberta,3564293,171123,3393170,1719558,1673612,1673612,,,78.5,3.8,74.7,37.8,36.8,36.8,,,3109560,108022,3001538,1361247,1640291,1640291,,,87.5,3.0,84.5,38.3,46.2,46.2,,,3563474,170819,3392655,1719050,1673605,1673605,,,83.2,4.0,79.2,40.1,39.1,39.1,,,3380076,120635,3259441,1585915,1673526,1673526,,,86.9,3.1,83.8,40.8,43.0,43.0,,
2022-05-22,59,British Columbia,Colombie-Britannique,4518189,170323,4347866,1661023,2686843,2582590,104253,,84.9,3.2,81.7,31.2,50.5,48.6,2.0,,4061188,111059,3950129,1366442,2583687,2479441,104246,,91.7,2.5,89.2,30.8,58.3,56.0,2.4,,4518189,170323,4347866,1661023,2686843,2582590,104253,,88.7,3.3,85.3,32.6,52.7,50.7,2.0,,4328432,122048,4206384,1519558,2686826,2582573,104253,,91.2,2.6,88.7,32.0,56.6,54.4,2.2,
2022-05-22,60,Yukon,Yukon,36640,1332,35308,14901,20407,18607,1800,,83.8,3.0,80.7,34.1,46.7,42.5,4.1,,31996,721,31275,11756,19519,17746,1773,,90.3,2.0,88.3,33.2,55.1,50.1,5.0,,36283,1310,34973,14771,20202,18429,1773,,87.4,3.2,84.2,35.6,48.7,44.4,4.3,,34262,815,33447,13245,20202,18429,1773,,89.9,2.1,87.7,34.7,53.0,48.3,4.6,
2022-05-22,61,Northwest Territories,Territoires du Nord-Ouest,35127,1465,33662,15495,18167,17141,1026,,80.5,3.4,77.2,35.5,41.7,39.3,2.4,,29417,554,28863,11522,17341,16339,1002,,87.8,1.7,86.1,34.4,51.7,48.7,3.0,,34867,1398,33469,15443,18026,17024,1002,,85.1,3.4,81.7,37.7,44.0,41.6,2.4,,32370,713,31657,13631,18026,17024,1002,,87.5,1.9,85.6,36.9,48.7,46.0,2.7,
2022-05-22,62,Nunavut,Nunavut,33162,2913,30249,14722,15527,14966,561,,81.8,7.2,74.6,36.3,38.3,36.9,1.4,,24717,1212,23505,9521,13984,13476,508,,95.2,4.7,90.6,36.7,53.9,51.9,2.0,,32859,2895,29964,14631,15333,14825,508,,90.2,8.0,82.3,40.2,42.1,40.7,1.4,,28621,1595,27026,11711,15315,14807,508,,93.6,5.2,88.4,38.3,50.1,48.4,1.7,
2022-06-19,1,Canada,Canada,32510186,1199396,31310790,12585608,18725182,15675289,3049893,,83.5,3.1,80.4,32.3,48.1,40.3,8.9,,28728627,709361,28019266,9743296,18275970,15227503,3048467,,90.9,2.2,88.6,30.8,57.8,48.2,10.9,,32502387,1197166,31305221,12582387,18722834,15673944,3048890,,87.7,3.2,84.5,34.0,50.5,42.3,9.3,,30892885,802810,30090075,11368702,18721373,15672484,3048889,,90.5,2.4,88.1,33.3,54.8,45.9,10.1,
2022-06-19,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,499706,19393,480313,182038,298275,268211,30064,,95.0,3.7,91.3,34.6,56.7,51.0,5.7,,439128,12387,426741,131634,295107,265065,30042,,>=99,2.8,96.6,29.8,66.8,60.0,6.8,,499693,19383,480310,182035,298275,268211,30064,,98.7,3.8,94.8,35.9,58.9,53.0,5.9,,470645,13434,457211,158949,298262,268198,30064,,>=99,2.8,96.6,33.6,63.0,56.6,6.3,
2022-06-19,11,Prince Edward Island,Île-du-Prince-Édouard,150342,5938,144404,61517,82887,69562,13325,,88.1,3.5,84.6,36.0,48.6,40.8,7.8,,132173,3924,128249,47005,81244,67966,13278,,94.4,2.8,91.6,33.6,58.0,48.5,9.5,,149949,5853,144096,61322,82774,69496,13278,,91.8,3.6,88.2,37.5,50.7,42.5,8.1,,141949,4301,137648,54874,82774,69496,13278,,93.8,2.8,90.9,36.3,54.7,45.9,8.8,
2022-06-19,12,Nova Scotia,Nouvelle-Écosse,901462,44514,856948,325517,531431,458998,72433,,88.4,4.4,84.0,31.9,52.1,45.0,7.1,,803331,27772,775559,250623,524936,452512,72424,,94.4,3.3,91.1,29.4,61.7,53.2,8.5,,901462,44514,856948,325517,531431,458998,72433,,92.2,4.6,87.6,33.3,54.3,46.9,7.4,,857197,30732,826465,295051,531414,458981,72433,,94.1,3.4,90.7,32.4,58.3,50.4,8.0,
2022-06-19,13,New Brunswick,Nouveau-Brunswick,700332,38227,662105,265930,396175,331068,65107,,86.2,4.7,81.5,32.7,48.8,40.8,8.0,,624806,26278,598528,211239,387289,322393,64896,,92.8,3.9,88.9,31.4,57.5,47.9,9.6,,699684,38085,661599,265830,395769,330873,64896,,89.9,4.9,85.0,34.1,50.8,42.5,8.3,,668379,28780,639599,243837,395762,330866,64896,,92.4,4.0,88.4,33.7,54.7,45.7,9.0,
2022-06-19,24,Quebec,Québec,7386846,223028,7163818,2688654,4475164,3340344,1134820,,84.9,2.6,82.4,30.9,51.5,38.4,13.1,,6502002,119443,6382559,1992291,4390268,3255871,1134397,,91.9,1.7,90.2,28.1,62.0,46.0,16.0,,7385863,222731,7163132,2688501,4474631,3340066,1134565,,89.3,2.7,86.6,32.5,54.1,40.4,13.7,,6990111,138559,6851552,2377953,4473599,3339034,1134565,,91.7,1.8,89.9,31.2,58.7,43.8,14.9,
2022-06-19,35,Ontario,Ontario,12566850,436222,12130628,4757332,7373296,6131054,1242242,,83.2,2.9,80.3,31.5,48.8,40.6,8.2,,11147097,250622,10896475,3702989,7193486,5951416,1242070,,90.4,2.0,88.3,30.0,58.3,48.3,10.1,,12563795,435105,12128690,4755508,7373182,6130942,1242240,,87.3,3.0,84.3,33.0,51.2,42.6,8.6,,11976518,284996,11691522,4318565,7372957,6130718,1242239,,90.0,2.1,87.8,32.4,55.4,46.1,9.3,
2022-06-19,46,Manitoba,Manitoba,1149061,42172,1106889,499353,607536,518629,88907,,81.5,3.0,78.5,35.4,43.1,36.8,6.3,,989078,19208,969870,369739,600131,511241,88890,,90.2,1.8,88.4,33.7,54.7,46.6,8.1,,1149007,42128,1106879,499345,607534,518627,88907,,86.5,3.2,83.4,37.6,45.8,39.1,6.7,,1075621,23309,1052312,444803,607509,518602,88907,,89.6,1.9,87.6,37.0,50.6,43.2,7.4,
2022-06-19,47,Saskatchewan,Saskatchewan,956978,49379,907599,406856,500743,374130,126613,,80.1,4.1,76.0,34.1,41.9,31.3,10.6,,823904,29137,794767,307895,486872,360565,126307,,89.6,3.2,86.4,33.5,52.9,39.2,13.7,,956137,49219,906918,406703,500215,373889,126326,,85.2,4.4,80.8,36.2,44.5,33.3,11.3,,898000,33919,864081,363878,500203,373877,126326,,88.8,3.4,85.4,36.0,49.5,37.0,12.5,
2022-06-19,48,Alberta,Alberta,3569539,168568,3400971,1712304,1688667,1688667,,,78.6,3.7,74.9,37.7,37.2,37.2,,,3113135,107690,3005445,1352534,1652911,1652911,,,87.6,3.0,84.6,38.1,46.5,46.5,,,3568753,168300,3400453,1711795,1688658,1688658,,,83.3,3.9,79.3,39.9,39.4,39.4,,,3384390,120184,3264206,1575637,1688569,1688569,,,87.1,3.1,84.0,40.5,43.4,43.4,,
2022-06-19,59,British Columbia,Colombie-Britannique,4524033,166439,4357594,1641175,2716419,2446320,270099,,85.0,3.1,81.9,30.9,51.1,46.0,5.1,,4067796,110456,3957340,1344803,2612537,2342456,270081,,91.8,2.5,89.3,30.4,59.0,52.9,6.1,,4524033,166439,4357594,1641175,2716419,2446320,270099,,88.8,3.3,85.5,32.2,53.3,48.0,5.3,,4334785,121526,4213259,1496863,2716396,2446297,270099,,91.4,2.6,88.8,31.6,57.3,51.6,5.7,
2022-06-19,60,Yukon,Yukon,36658,1270,35388,14813,20575,17397,3178,,83.8,2.9,80.9,33.9,47.0,39.8,7.3,,31996,696,31300,11672,19628,16511,3117,,90.3,2.0,88.4,33.0,55.4,46.6,8.8,,36255,1242,35013,14686,20327,17210,3117,,87.3,3.0,84.3,35.4,49.0,41.5,7.5,,34247,781,33466,13139,20327,17210,3117,,89.8,2.0,87.8,34.5,53.3,45.1,8.2,
